customer_id,gender,age_group,state,job_industry_category,job_title,online_order,order_status,wealth_segment,brand,product_line,product_class,product_size,tenure,tenure_period,past_3_years_bike_related_purchases,valuation_category,property_valuation,product_margin
2058,Female,40-50,QLD,Argiculture,Database Administrator I,1.0,Approved,High Net Worth,WeareA2B,Standard,medium,small,7.0,5-10,99,<3,1,0.1099992226203349
2060,Female,60-70,VIC,Financial Services,Statistician II,1.0,Approved,Mass Customer,Trek Bicycles,Standard,medium,large,17.0,>15,17,>9,9,0.8140446671479867
2062,Male,40-50,QLD,Retail,Junior Executive,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,large,18.0,>15,67,6-9,7,0.678676044683492
2063,Male,60-70,VIC,Health,Clinical Specialist,1.0,Approved,Affluent Customer,Trek Bicycles,Road,low,medium,16.0,>15,55,>9,12,0.7608759957975051
2064,Male,50-60,QLD,Health,VP Marketing,0.0,Approved,Mass Customer,Solex,Standard,medium,medium,18.0,>15,99,3-6,3,0.37527187552283753
2065,Male,40-50,NSW,Retail,Technical Writer,0.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,medium,12.0,10-15,66,>9,9,0.47414469201198267
2066,Male,50-60,NSW,Health,Food Chemist,1.0,Approved,High Net Worth,Norco Bicycles,Standard,high,small,12.0,10-15,91,>9,9,0.10999927794358343
2067,Male,40-50,NSW,Health,Registered Nurse,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,17.0,>15,81,>9,10,0.8687406083742842
2072,Female,60-70,VIC,Financial Services,Environmental Specialist,0.0,Approved,Mass Customer,Solex,Road,medium,medium,9.0,5-10,30,>9,9,0.24998800901721907
2075,Female,50-60,QLD,Manufacturing,Environmental Tech,1.0,Approved,Mass Customer,Trek Bicycles,Standard,medium,small,8.0,5-10,95,3-6,4,0.10999826944708832
2076,Female,50-60,VIC,Manufacturing,Assistant Manager,0.0,Approved,Mass Customer,Norco Bicycles,Road,medium,large,5.0,5-10,73,>9,9,0.3589505849344115
2077,Female,30-40,QLD,Financial Services,Cost Accountant,1.0,Approved,Mass Customer,Solex,Standard,medium,medium,7.0,5-10,67,6-9,8,0.49370644992224355
2078,Female,30-40,NSW,Manufacturing,Computer Systems Analyst III,1.0,Approved,Mass Customer,Norco Bicycles,Road,medium,medium,3.0,<5,15,>9,9,0.3073430750850106
2081,Female,50-60,NSW,Financial Services,Senior Editor,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,13.0,10-15,69,>9,12,0.7839591373012966
2082,Female,40-50,NSW,Health,Legal Assistant,0.0,Approved,Affluent Customer,Trek Bicycles,Standard,high,medium,19.0,>15,38,<3,1,0.40000403453562494
2085,Female,60-70,VIC,Health,Pharmacist,0.0,Approved,Mass Customer,Solex,Touring,medium,large,11.0,10-15,83,6-9,7,0.676079925525687
2086,Male,20-30,NSW,Financial Services,Senior Cost Accountant,0.0,Approved,High Net Worth,Norco Bicycles,Road,medium,medium,1.0,<5,68,6-9,7,0.3073430750850106
2087,Male,50-60,VIC,IT,Administrative Officer,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,15.0,>15,76,6-9,7,0.3196864980406127
2088,Male,50-60,QLD,Financial Services,Senior Financial Analyst,1.0,Approved,Mass Customer,WeareA2B,Touring,medium,large,14.0,10-15,2,6-9,7,0.8623881844487116
2089,Male,60-70,NSW,Financial Services,Safety Technician I,1.0,Approved,High Net Worth,Solex,Road,medium,medium,15.0,>15,93,>9,9,0.24998800901721907
2090,Male,50-60,NSW,Financial Services,Help Desk Technician,1.0,Approved,Mass Customer,Giant Bicycles,Road,medium,medium,17.0,>15,63,>9,9,0.24999369403455673
2091,Female,40-50,NSW,Argiculture,Office Assistant II,0.0,Approved,Mass Customer,Solex,Road,medium,large,9.0,5-10,27,3-6,3,0.538317021037237
2092,Male,40-50,VIC,Manufacturing,Safety Technician IV,1.0,Approved,High Net Worth,WeareA2B,Standard,medium,medium,18.0,>15,14,6-9,7,0.8687406083742842
2093,Male,20-30,NSW,Financial Services,Programmer II,1.0,Approved,High Net Worth,OHM Cycles,Standard,medium,medium,2.0,<5,94,3-6,4,0.845044492175514
2095,Female,30-40,VIC,Manufacturing,Account Executive,0.0,Approved,Affluent Customer,Solex,Standard,medium,medium,8.0,5-10,69,>9,9,0.8287370915427438
2096,Female,50-60,NSW,Telecommunications,Programmer III,0.0,Approved,High Net Worth,Solex,Standard,medium,large,12.0,10-15,74,6-9,8,0.6445767948993213
2097,Male,30-40,QLD,Telecommunications,Recruiter,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,large,21.0,>15,38,>9,9,0.5980966407975982
2098,Female,50-60,QLD,Health,Dental Hygienist,0.0,Approved,High Net Worth,WeareA2B,Standard,medium,small,16.0,>15,82,<3,2,0.1099992226203349
2099,Male,60-70,NSW,Financial Services,Senior Cost Accountant,0.0,Approved,High Net Worth,Trek Bicycles,Road,medium,medium,19.0,>15,40,6-9,8,0.25972059734361025
2103,Male,40-50,NSW,Financial Services,Business Systems Development Analyst,1.0,Approved,Affluent Customer,OHM Cycles,Touring,low,medium,18.0,>15,94,6-9,6,0.12974922418854307
2104,Female,40-50,QLD,Financial Services,Structural Analysis Engineer,0.0,Approved,Mass Customer,Solex,Standard,medium,medium,11.0,10-15,31,<3,1,0.25002491280518174
2105,Male,50-60,VIC,Health,Food Chemist,1.0,Approved,High Net Worth,Solex,Standard,low,medium,6.0,5-10,29,6-9,7,0.9422335930534558
2106,Male,50-60,NSW,Financial Services,Project Manager,0.0,Approved,High Net Worth,Norco Bicycles,Standard,medium,small,13.0,10-15,91,>9,10,0.11000378245925649
2107,Female,30-40,QLD,IT,Biostatistician IV,0.0,Approved,Affluent Customer,Norco Bicycles,Standard,medium,medium,4.0,<5,2,3-6,4,0.6820085776746825
2108,Female,30-40,QLD,Property,Software Test Engineer IV,0.0,Approved,Mass Customer,Trek Bicycles,Road,medium,medium,18.0,>15,41,3-6,3,0.25972059734361025
2109,Female,50-60,NSW,Health,Account Representative II,0.0,Approved,High Net Worth,OHM Cycles,Road,medium,medium,18.0,>15,14,6-9,8,0.3520870434592433
2110,Male,50-60,QLD,Manufacturing,Human Resources Assistant III,1.0,Approved,High Net Worth,Norco Bicycles,Road,medium,medium,14.0,10-15,29,6-9,6,0.8009338311193432
2111,Male,50-60,NSW,Property,Speech Pathologist,1.0,Approved,Affluent Customer,Norco Bicycles,Standard,medium,small,12.0,10-15,98,>9,9,0.11000378245925649
2112,Female,30-40,NSW,Financial Services,Accounting Assistant I,0.0,Approved,Mass Customer,Solex,Standard,medium,medium,6.0,5-10,64,6-9,8,0.4760733551818349
2113,Female,50-60,QLD,Manufacturing,Internal Auditor,0.0,Approved,Affluent Customer,Solex,Standard,low,medium,17.0,>15,91,6-9,6,0.4629010412257682
2114,Male,60-70,NSW,Argiculture,Safety Technician III,1.0,Approved,High Net Worth,Trek Bicycles,Road,medium,medium,19.0,>15,78,>9,11,0.25972059734361025
2115,Male,40-50,VIC,Health,Food Chemist,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,17.0,>15,17,3-6,4,0.4608385896446885
2116,Male,40-50,VIC,Financial Services,Research Associate,1.0,Approved,Affluent Customer,Giant Bicycles,Touring,medium,large,9.0,5-10,81,>9,9,0.5389734093928932
2117,Male,20-30,NSW,Health,Computer Systems Analyst I,0.0,Approved,Affluent Customer,WeareA2B,Standard,medium,medium,3.0,<5,76,>9,12,0.9896042820457287
2119,Female,30-40,QLD,Financial Services,Senior Cost Accountant,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,17.0,>15,51,3-6,5,0.9896042820457287
2120,Male,20-30,NSW,Manufacturing,Web Designer III,1.0,Approved,Mass Customer,Trek Bicycles,Road,medium,large,1.0,<5,80,6-9,8,0.6838965468089263
2121,Female,30-40,VIC,Financial Services,Nurse,1.0,Approved,Mass Customer,Solex,Standard,medium,medium,22.0,>15,35,6-9,8,0.24996503007413623
2123,Female,30-40,QLD,Manufacturing,Software Engineer II,0.0,Approved,Affluent Customer,Giant Bicycles,Standard,medium,small,2.0,<5,36,>9,10,0.11000122003294088
2125,Female,40-50,NSW,Financial Services,VP Quality Control,1.0,Approved,High Net Worth,OHM Cycles,Standard,low,medium,18.0,>15,9,6-9,8,0.19997189432265314
2126,Male,60-70,NSW,Health,Product Engineer,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,small,17.0,>15,65,<3,1,0.11000122003294088
2127,Female,50-60,VIC,Manufacturing,Web Designer I,1.0,Approved,Mass Customer,Giant Bicycles,Road,low,small,7.0,5-10,66,>9,12,0.11000237183613992
2128,Male,40-50,NSW,Property,Data Coordiator,1.0,Approved,Affluent Customer,Solex,Touring,medium,large,16.0,>15,31,>9,10,0.676079925525687
2129,Male,40-50,NSW,Manufacturing,Electrical Engineer,0.0,Approved,High Net Worth,OHM Cycles,Standard,medium,medium,3.0,<5,26,>9,9,0.2499728053954096
2130,Female,30-40,NSW,Property,Structural Engineer,0.0,Approved,High Net Worth,Giant Bicycles,Road,low,small,16.0,>15,95,<3,2,0.11000237183613992
2132,Female,30-40,NSW,Financial Services,Human Resources Manager,1.0,Approved,High Net Worth,OHM Cycles,Touring,low,medium,22.0,>15,16,>9,9,0.12974922418854307
2133,Female,20-30,NSW,Financial Services,General Manager,0.0,Approved,High Net Worth,Solex,Standard,medium,medium,3.0,<5,44,<3,1,0.43618702038265217
2134,Male,20-30,VIC,Manufacturing,Nurse,0.0,Approved,Affluent Customer,WeareA2B,Standard,medium,medium,2.0,<5,16,3-6,3,0.9385411722158179
2136,Female,50-60,NSW,Health,Office Assistant I,0.0,Approved,High Net Worth,Solex,Standard,medium,medium,5.0,5-10,21,>9,9,0.8287370915427438
2138,Female,40-50,NSW,Manufacturing,Graphic Designer,1.0,Approved,High Net Worth,Solex,Touring,medium,large,15.0,>15,23,6-9,8,0.676079925525687
2139,Female,40-50,VIC,IT,Accountant II,1.0,Approved,Affluent Customer,Giant Bicycles,Standard,medium,large,7.0,5-10,87,6-9,7,0.3923683727756375
2140,Male,40-50,QLD,Telecommunications,Help Desk Operator,1.0,Approved,High Net Worth,Norco Bicycles,Road,medium,large,21.0,>15,59,<3,1,0.3589505849344115
2141,Female,50-60,NSW,Financial Services,Programmer I,0.0,Approved,High Net Worth,Trek Bicycles,Road,medium,large,4.0,<5,50,>9,10,0.6838965468089263
2144,Female,40-50,NSW,Property,Office Assistant IV,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,9.0,5-10,12,3-6,4,0.6711218297806131
2145,Female,60-70,NSW,Entertainment,Librarian,0.0,Approved,Affluent Customer,Solex,Standard,high,medium,19.0,>15,44,6-9,8,0.4000026731892484
2148,Female,30-40,VIC,Manufacturing,Engineer I,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,large,15.0,>15,78,6-9,6,0.678676044683492
2152,Female,50-60,VIC,Manufacturing,Database Administrator III,0.0,Approved,Mass Customer,Solex,Standard,high,large,19.0,>15,40,>9,10,0.4000010852343021
2154,Female,40-50,NSW,Manufacturing,Chemical Engineer,1.0,Approved,High Net Worth,WeareA2B,Touring,medium,medium,6.0,5-10,86,>9,9,0.7523317969836638
2156,Male,40-50,NSW,Retail,Desktop Support Technician,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,large,18.0,>15,96,<3,1,0.3923683727756375
2157,Female,40-50,QLD,Property,Community Outreach Specialist,1.0,Approved,Mass Customer,Norco Bicycles,Standard,low,medium,19.0,>15,52,6-9,8,0.21887060099714212
2158,Male,60-70,NSW,Entertainment,Physical Therapy Assistant,0.0,Approved,Mass Customer,OHM Cycles,Standard,medium,medium,6.0,5-10,11,>9,9,0.3719018364919256
2160,Female,50-60,VIC,Health,Recruiter,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,large,15.0,>15,64,6-9,8,0.5980966407975982
2162,Male,50-60,NSW,Financial Services,Paralegal,0.0,Approved,High Net Worth,Giant Bicycles,Road,medium,medium,10.0,10-15,49,6-9,8,0.24999369403455673
2164,Female,50-60,NSW,Financial Services,Financial Analyst,1.0,Approved,Mass Customer,Trek Bicycles,Standard,high,medium,18.0,>15,12,>9,9,0.40000403453562494
2166,Female,30-40,NSW,Property,Nurse,1.0,Approved,Mass Customer,Trek Bicycles,Standard,high,medium,16.0,>15,78,6-9,6,0.40000403453562494
2168,Male,40-50,QLD,Financial Services,VP Accounting,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,large,17.0,>15,83,3-6,5,0.3923683727756375
2169,Male,40-50,NSW,Financial Services,Senior Financial Analyst,0.0,Approved,Mass Customer,Solex,Standard,medium,medium,18.0,>15,80,3-6,4,0.8287370915427438
2170,Male,60-70,NSW,Manufacturing,Geological Engineer,1.0,Approved,Affluent Customer,OHM Cycles,Standard,medium,medium,6.0,5-10,27,>9,12,0.845044492175514
2171,Female,50-60,NSW,Health,Pharmacist,0.0,Approved,High Net Worth,Norco Bicycles,Road,medium,medium,10.0,10-15,21,>9,9,0.3073430750850106
2172,Male,40-50,NSW,Health,Information Systems Manager,1.0,Approved,Affluent Customer,Solex,Standard,high,medium,13.0,10-15,6,>9,10,0.39999609626607857
2173,Female,40-50,NSW,IT,Help Desk Technician,0.0,Approved,Mass Customer,Giant Bicycles,Touring,medium,large,22.0,>15,27,<3,2,0.5389734093928932
2174,Male,60-70,VIC,Argiculture,Account Executive,0.0,Approved,High Net Worth,Trek Bicycles,Standard,medium,small,11.0,10-15,32,6-9,6,0.11000050681097635
2175,Male,30-40,VIC,Health,Web Developer III,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,13.0,10-15,23,6-9,8,0.9896042820457287
2176,Female,60-70,NSW,Property,Accountant II,1.0,Approved,High Net Worth,WeareA2B,Standard,medium,medium,12.0,10-15,79,3-6,5,0.9896042820457287
2177,Male,40-50,NSW,Health,Social Worker,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,9.0,5-10,35,6-9,7,0.6711218297806131
2178,Female,>70,QLD,Retail,Mechanical Systems Engineer,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,small,12.0,10-15,20,6-9,8,0.11000122003294088
2181,Male,40-50,NSW,IT,Account Executive,1.0,Approved,Mass Customer,OHM Cycles,Standard,low,medium,8.0,5-10,99,>9,11,0.19997189432265314
2182,Male,50-60,QLD,Entertainment,Assistant Media Planner,0.0,Approved,High Net Worth,Giant Bicycles,Standard,medium,large,16.0,>15,47,6-9,7,0.678676044683492
2183,Female,50-60,QLD,Manufacturing,Programmer Analyst IV,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,large,7.0,5-10,61,3-6,4,0.5980966407975982
2184,Male,50-60,NSW,Health,Statistician III,0.0,Approved,Mass Customer,OHM Cycles,Standard,low,medium,11.0,10-15,49,6-9,8,0.8612602666399024
2185,Female,60-70,NSW,Property,Human Resources Assistant II,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,19.0,>15,40,6-9,7,0.9896042820457287
2186,Female,60-70,NSW,Health,Clinical Specialist,1.0,Approved,High Net Worth,WeareA2B,Road,low,small,5.0,5-10,61,>9,9,0.1100035812343321
2187,Female,20-30,NSW,Health,Budget/Accounting Analyst I,1.0,Approved,Mass Customer,Norco Bicycles,Road,high,large,2.0,<5,52,>9,9,0.39999741778885256
2194,Female,60-70,QLD,Manufacturing,Electrical Engineer,0.0,Approved,Affluent Customer,Trek Bicycles,Road,medium,large,11.0,10-15,79,>9,11,0.6838965468089263
2195,Female,30-40,QLD,Financial Services,GIS Technical Architect,0.0,Approved,Affluent Customer,Giant Bicycles,Touring,medium,large,13.0,10-15,94,>9,10,0.5389734093928932
2196,Male,40-50,NSW,Retail,Media Manager I,0.0,Approved,High Net Worth,Solex,Standard,high,medium,7.0,5-10,66,6-9,7,0.39999609626607857
2197,Male,30-40,VIC,Financial Services,Programmer Analyst I,0.0,Approved,Mass Customer,Solex,Standard,medium,medium,7.0,5-10,32,3-6,4,0.37527187552283753
2198,Male,20-30,NSW,Property,Editor,0.0,Approved,Affluent Customer,OHM Cycles,Touring,low,medium,1.0,<5,1,6-9,6,0.12974922418854307
2199,Female,40-50,NSW,Property,Account Coordinator,0.0,Approved,High Net Worth,OHM Cycles,Standard,medium,medium,13.0,10-15,89,3-6,4,0.9726861750870548
2202,Female,40-50,NSW,Financial Services,Physical Therapy Assistant,1.0,Approved,Affluent Customer,Norco Bicycles,Standard,low,medium,8.0,5-10,46,>9,11,0.19999449050990323
2203,Male,20-30,NSW,Health,Sales Associate,0.0,Approved,High Net Worth,Trek Bicycles,Standard,medium,large,2.0,<5,13,>9,10,0.8140446671479867
2204,Female,50-60,NSW,Entertainment,Librarian,0.0,Approved,High Net Worth,Trek Bicycles,Road,low,small,7.0,5-10,16,>9,9,0.11000174347649211
2206,Male,60-70,NSW,Financial Services,Structural Engineer,0.0,Approved,Affluent Customer,OHM Cycles,Standard,high,medium,14.0,10-15,60,3-6,5,0.3999980056440274
2207,Female,40-50,QLD,Manufacturing,Web Designer IV,0.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,16.0,>15,93,6-9,8,0.7839591373012966
2209,Male,30-40,NSW,Health,Registered Nurse,0.0,Approved,Affluent Customer,Norco Bicycles,Road,medium,large,3.0,<5,4,6-9,8,0.3589505849344115
2210,Male,30-40,VIC,Health,Registered Nurse,0.0,Approved,High Net Worth,Norco Bicycles,Standard,low,medium,5.0,5-10,16,3-6,5,0.19999449050990323
2212,Female,50-60,QLD,Manufacturing,Technical Writer,0.0,Approved,Affluent Customer,OHM Cycles,Standard,medium,medium,20.0,>15,22,6-9,7,0.9726861750870548
2216,Female,60-70,NSW,Property,Systems Administrator II,1.0,Approved,High Net Worth,Solex,Standard,medium,large,10.0,10-15,29,6-9,7,0.6445767948993213
2218,Female,30-40,VIC,Health,Senior Sales Associate,1.0,Approved,Affluent Customer,Giant Bicycles,Standard,medium,large,4.0,<5,94,<3,1,0.678676044683492
2220,Male,60-70,NSW,Financial Services,Legal Assistant,0.0,Approved,Mass Customer,OHM Cycles,Standard,medium,medium,13.0,10-15,35,>9,9,0.845044492175514
2221,Male,20-30,QLD,Argiculture,General Manager,1.0,Approved,Affluent Customer,Giant Bicycles,Standard,medium,large,7.0,5-10,80,3-6,5,0.07221363859821617
2224,Female,20-30,NSW,Retail,Budget/Accounting Analyst III,0.0,Approved,High Net Worth,Trek Bicycles,Standard,high,medium,4.0,<5,3,6-9,6,0.40000403453562494
2225,Female,30-40,QLD,Health,Occupational Therapist,0.0,Approved,Affluent Customer,Solex,Touring,medium,large,19.0,>15,45,3-6,4,0.676079925525687
2227,Male,40-50,VIC,Property,Systems Administrator I,0.0,Approved,Affluent Customer,Trek Bicycles,Standard,medium,medium,9.0,5-10,45,6-9,7,0.22182851880767912
2228,Female,60-70,VIC,Manufacturing,Geological Engineer,1.0,Approved,High Net Worth,WeareA2B,Standard,medium,medium,9.0,5-10,12,3-6,3,0.6173322695729404
2229,Female,60-70,NSW,Financial Services,Cost Accountant,0.0,Approved,Affluent Customer,Solex,Standard,high,medium,7.0,5-10,76,6-9,8,0.4000026731892484
2234,Male,30-40,NSW,Manufacturing,Electrical Engineer,0.0,Approved,Mass Customer,Norco Bicycles,Standard,low,medium,18.0,>15,48,>9,12,0.19999449050990323
2235,Female,40-50,QLD,Health,Social Worker,1.0,Approved,Affluent Customer,Norco Bicycles,Standard,low,medium,16.0,>15,75,3-6,5,0.19999449050990323
2236,Male,50-60,NSW,Manufacturing,Data Coordiator,1.0,Approved,Affluent Customer,OHM Cycles,Standard,high,medium,13.0,10-15,0,3-6,5,0.3999980056440274
2238,Female,40-50,VIC,Retail,Director of Sales,1.0,Approved,Mass Customer,Solex,Standard,medium,medium,14.0,10-15,96,>9,9,0.8287370915427438
2239,Female,60-70,NSW,Property,Associate Professor,1.0,Approved,High Net Worth,Solex,Standard,low,medium,8.0,5-10,0,<3,1,0.4629010412257682
2240,Male,50-60,VIC,Manufacturing,Automation Specialist III,1.0,Approved,High Net Worth,WeareA2B,Standard,medium,medium,16.0,>15,4,6-9,7,0.24991713622804118
2241,Male,40-50,VIC,Financial Services,Paralegal,1.0,Approved,High Net Worth,Norco Bicycles,Standard,low,medium,10.0,10-15,45,6-9,6,0.21887060099714212
2244,Male,50-60,NSW,Manufacturing,Software Test Engineer III,0.0,Approved,Mass Customer,Trek Bicycles,Road,low,medium,5.0,5-10,97,>9,10,0.7608759957975051
2245,Female,40-50,QLD,Argiculture,Marketing Manager,1.0,Approved,Mass Customer,Giant Bicycles,Standard,high,medium,3.0,<5,11,<3,1,0.4
2247,Female,20-30,NSW,Retail,Teacher,0.0,Approved,High Net Worth,Trek Bicycles,Standard,high,medium,1.0,<5,17,>9,12,0.40000403453562494
2248,Female,20-30,VIC,Manufacturing,Software Engineer I,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,1.0,<5,33,>9,12,0.5691775706105286
2253,Female,60-70,NSW,Manufacturing,Office Assistant I,1.0,Approved,Affluent Customer,Giant Bicycles,Standard,medium,large,13.0,10-15,28,>9,10,0.07221363859821617
2254,Female,60-70,NSW,Health,Programmer Analyst II,1.0,Approved,Affluent Customer,OHM Cycles,Road,high,large,18.0,>15,36,6-9,8,0.3996669442131557
2255,Male,30-40,NSW,Health,Dental Hygienist,1.0,Approved,Affluent Customer,Giant Bicycles,Touring,medium,large,5.0,5-10,92,<3,1,0.5389734093928932
2256,Female,40-50,NSW,Retail,Marketing Manager,1.0,Approved,Mass Customer,Norco Bicycles,Standard,low,medium,15.0,>15,28,>9,9,0.21887060099714212
2257,Male,40-50,NSW,Entertainment,Librarian,0.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,medium,15.0,>15,27,>9,11,0.6820085776746825
2258,Female,50-60,NSW,Retail,Account Executive,1.0,Approved,High Net Worth,WeareA2B,Standard,medium,medium,7.0,5-10,63,>9,11,0.8687406083742842
2260,Male,50-60,NSW,Argiculture,Administrative Assistant IV,0.0,Approved,High Net Worth,WeareA2B,Standard,medium,medium,11.0,10-15,38,6-9,8,0.6735446676492381
2261,Male,40-50,VIC,Health,Account Representative II,1.0,Approved,Mass Customer,Norco Bicycles,Standard,low,medium,13.0,10-15,81,>9,11,0.19999449050990323
2262,Female,40-50,QLD,Health,Pharmacist,0.0,Approved,Mass Customer,Solex,Standard,medium,medium,2.0,<5,90,6-9,8,0.24996503007413623
